0,33,150,200
0,69,146,200
0,173,54.3,20.0
0,147,212,200
0,84,171,200
0,20,158,200
0,133,50.3,20.0
1,161,179,200
1,38,126,200
1,134,209,200
1,104,197,200
1,77,40.4,20.0
1,14,248,200
1,144,101,200
1,157,111,200
1,133,250,200
2,163,291,200
2,5,100,200
2,70,285,200
2,9,193,200
2,106,188,200
2,151,56.2,20.0
2,45,243,200
2,113,247,200
2,170,287,200
2,138,175,200
2,73,148,200
2,137,251,200
2,93,218,200
2,158,206,200
2,166,153,200
3,160,203,200
3,72,245,200
3,105,220,200
3,10,257,200
3,13,213,200
3,143,33.8,20.0
3,104,133,200
3,82,282,200
3,83,239,200
3,119,121,200
3,57,240,200
3,60,236,200
3,62,70.2,20.0
4,98,124,200
4,38,247,200
4,168,70.9,20.0
4,76,254,200
4,177,234,200
4,148,37.4,20.0
4,87,59.9,20.0
5,191,245,200
5,198,106,200
5,13,117,200
5,174,142,200
5,178,239,200
5,23,238,200
5,31,168,200
5,127,291,200
6,98,221,200
6,103,168,200
6,7,273,200
6,66,164,200
6,112,266,200
6,145,199,200
6,50,298,200
6,155,216,200
6,30,113,200
7,129,145,200
7,51,236,200
7,39,22.5,20.0
7,108,229,200
7,142,119,200
7,19,216,200
7,20,131,200
7,186,294,200
7,62,250,200
8,169,147,200
8,43,236,200
8,60,187,200
8,157,147,200
8,199,107,200
9,1,159,200
9,131,132,200
9,38,171,200
9,105,102,200
9,46,109,200
9,15,226,200
9,21,148,200
9,87,201,200
9,93,186,200
10,81,172,200
10,196,68.8,20.0
10,6,208,200
11,76,201,200
11,141,201,200
11,110,300,200
11,49,210,200
11,84,282,200
11,87,63.0,20.0
11,24,299,200
11,122,189,200
11,126,262,200
12,101,271,200
12,70,280,200
12,73,175,200
12,77,138,200
12,16,289,200
12,118,34.7,20.0
12,153,235,200
12,60,157,200
12,158,291,200
13,193,178,200
13,3,265,200
13,138,296,200
13,78,215,200
13,81,138,200
13,150,114,200
13,152,224,200
13,187,285,200
13,156,100,200
13,61,109,200
14,64,60.1,20.0
14,2,70.2,20.0
14,8,288,200
14,10,239,200
14,116,241,200
14,118,203,200
14,24,137,200
14,25,107,200
14,125,249,200
15,36,196,200
15,101,149,200
15,71,226,200
15,136,203,200
15,137,111,200
15,119,25.6,20.0
15,171,168,200
15,173,199,200
15,110,110,200
15,79,228,200
15,177,149,200
15,83,54.7,20.0
15,21,210,200
15,87,257,200
15,120,216,200
15,123,228,200
15,28,254,200
15,85,264,200
16,37,100,200
16,198,119,200
16,135,259,200
16,72,262,200
16,9,236,200
16,106,291,200
16,7,250,200
17,55,103,200
17,85,252,200
17,31,228,200
18,9,59.9,20.0
18,103,182,200
18,161,59.4,20.0
18,87,196,200
19,193,38.1,20.0
19,165,259,200
19,135,64.8,20.0
19,72,214,200
19,46,106,200
19,111,206,200
20,77,250,200
20,47,146,200
20,51,270,200
20,185,292,200
20,57,285,200
20,61,108,200
20,127,217,200
21,96,100,200
21,160,219,200
21,130,179,200
21,107,179,200
21,37,55.4,20.0
21,38,254,200
21,161,156,200
21,74,169,200
21,139,199,200
21,175,184,200
21,51,175,200
21,118,242,200
21,185,300,200
21,26,172,200
21,91,228,200
21,123,176,200
22,128,252,200
22,198,239,200
22,199,119,200
22,136,267,200
22,79,266,200
22,82,120,200
22,85,135,200
22,93,259,200
23,65,191,200
23,100,133,200
23,176,210,200
23,81,241,200
23,88,162,200
23,89,190,200
23,92,248,200
24,191,189,200
24,124,260,200
24,77,155,200
24,110,237,200
24,159,160,200
25,97,114,200
25,199,22.5,20.0
25,8,118,200
25,143,191,200
25,50,260,200
25,21,186,200
25,157,295,200
26,32,212,200
26,112,194,200
26,107,127,200
26,116,126,200
26,55,259,200
27,161,278,200
27,98,177,200
27,38,212,200
27,193,41.0,20.0
27,138,266,200
27,13,232,200
27,117,235,200
27,55,240,200
28,32,190,200
28,161,252,200
28,132,207,200
28,165,159,200
28,7,156,200
28,10,178,200
28,148,281,200
28,182,220,200
28,121,202,200
28,20,293,200
29,129,226,200
29,131,108,200
29,101,186,200
29,171,139,200
29,172,279,200
29,79,211,200
29,43,43.8,20.0
29,35,210,200
29,85,155,200
29,183,198,200
29,163,120,200
29,187,122,200
29,158,255,200
30,119,193,200
30,122,129,200
30,59,236,200
30,31,160,200
31,64,219,200
31,192,269,200
31,199,138,200
31,107,35.0,20.0
31,142,224,200
31,48,100,200
31,174,285,200
31,123,127,200
31,157,184,200
31,149,286,200
32,115,172,200
32,37,217,200
32,6,101,200
32,48,175,200
32,49,185,200
32,19,280,200
32,184,183,200
32,122,34.3,20.0
32,29,186,200
33,48,247,200
33,96,243,200
33,19,187,200
33,184,199,200
33,111,300,200
34,0,235,200
34,67,199,200
34,11,215,200
34,44,132,200
34,176,182,200
34,55,162,200
34,121,112,200
34,186,286,200
34,94,165,200
35,129,198,200
35,41,128,200
35,173,145,200
35,142,280,200
35,147,294,200
35,183,175,200
36,0,267,200
36,74,160,200
36,98,291,200
36,46,167,200
37,128,208,200
37,130,217,200
37,167,178,200
37,60,267,200
37,171,58.2,20.0
37,119,195,200
37,56,247,200
37,58,152,200
37,92,286,200
38,82,214,200
38,139,51.3,20.0
38,196,250,200
38,109,124,200
38,117,278,200
39,164,299,200
39,106,213,200
39,92,182,200
39,130,275,200
39,87,131,200
40,101,150,200
40,42,154,200
40,107,286,200
40,140,110,200
40,45,135,200
40,145,31.0,20.0
40,149,114,200
40,153,195,200
40,122,121,200
40,181,208,200
41,193,106,200
41,194,216,200
41,92,145,200
41,182,206,200
41,158,121,200
42,32,135,200
42,2,43.0,20.0
42,189,161,200
42,147,266,200
42,87,143,200
42,153,262,200
42,29,120,200
43,66,42.6,20.0
43,70,172,200
43,135,215,200
43,40,247,200
43,41,193,200
43,12,201,200
43,176,227,200
43,76,177,200
43,118,174,200
43,72,156,200
43,60,232,200
43,62,175,200
43,159,33.2,20.0
44,161,208,200
44,166,114,200
44,73,173,200
44,106,105,200
44,142,194,200
44,187,39.4,20.0
44,124,123,200
44,62,233,200
45,193,225,200
45,195,168,200
45,106,252,200
45,115,275,200
45,90,287,200
45,188,120,200
45,170,262,200
46,129,168,200
46,131,288,200
46,40,210,200
46,41,169,200
46,141,136,200
46,144,221,200
46,163,277,200
46,190,134,200
46,54,186,200
46,119,143,200
46,154,271,200
46,27,113,200
46,94,135,200
47,129,43.3,20.0
47,35,235,200
47,13,275,200
47,38,205,200
47,69,104,200
48,67,277,200
48,132,124,200
48,163,44.2,20.0
48,79,128,200
48,17,113,200
48,178,161,200
48,147,162,200
48,116,249,200
48,25,163,200
48,126,56.8,20.0
49,162,182,200
49,165,23.4,20.0
49,166,113,200
49,135,193,200
49,10,222,200
49,141,180,200
49,143,167,200
49,80,132,200
49,148,250,200
49,153,270,200
49,116,173,200
49,157,112,200
49,158,299,200
50,128,233,200
50,33,145,200
50,98,154,200
50,4,101,200
50,197,216,200
50,21,254,200
51,1,119,200
51,21,300,200
51,105,163,200
52,160,192,200
52,193,135,200
52,99,250,200
52,74,184,200
52,114,250,200
52,14,49.2,20.0
52,138,300,200
52,177,191,200
52,18,115,200
52,179,121,200
52,86,266,200
52,90,192,200
52,93,115,200
52,126,49.5,20.0
53,160,133,200
53,73,133,200
53,175,63.9,20.0
53,112,41.1,20.0
53,181,152,200
53,24,193,200
53,89,101,200
53,154,198,200
54,0,154,200
54,192,248,200
54,66,240,200
54,131,266,200
54,133,217,200
54,71,230,200
54,171,117,200
54,109,182,200
54,16,125,200
54,34,50.3,20.0
54,178,197,200
54,181,213,200
54,86,114,200
54,26,218,200
54,123,214,200
54,188,223,200
54,93,104,200
55,160,234,200
55,115,59.2,20.0
55,37,238,200
55,134,233,200
55,135,51.6,20.0
55,147,119,200
55,84,62.0,20.0
55,185,155,200
55,187,102,200
55,188,214,200
56,197,106,200
56,41,200,200
56,106,161,200
56,45,264,200
56,78,266,200
56,116,269,200
56,21,123,200
56,23,172,200
56,122,203,200
56,187,291,200
56,149,165,200
57,0,155,200
57,67,224,200
57,164,196,200
57,197,146,200
57,63,246,200
57,195,219,200
57,159,141,200
57,95,201,200
58,0,298,200
58,96,285,200
58,99,148,200
58,164,281,200
58,133,196,200
58,6,103,200
58,129,197,200
58,72,216,200
58,199,281,200
58,15,45.1,20.0
58,104,107,200
58,52,160,200
58,28,202,200
59,164,251,200
59,41,218,200
59,11,248,200
59,13,107,200
59,144,154,200
59,116,228,200
59,53,189,200
59,105,241,200
59,57,289,200
60,1,38.5,20.0
60,162,239,200
60,5,124,200
60,8,237,200
60,137,132,200
60,77,149,200
60,110,267,200
60,79,182,200
60,72,137,200
60,84,278,200
60,111,206,200
60,156,194,200
60,63,199,200
61,128,172,200
61,33,259,200
61,162,122,200
61,131,229,200
61,164,295,200
61,7,223,200
61,199,46.5,20.0
61,47,185,200
61,113,271,200
61,83,62.8,20.0
61,182,200,200
61,89,208,200
61,30,255,200
62,193,117,200
62,68,40.7,20.0
62,199,112,200
62,71,49.9,20.0
62,143,42.4,20.0
62,26,256,200
62,122,230,200
63,11,200,200
63,133,274,200
63,75,221,200
63,77,136,200
63,112,135,200
63,146,284,200
63,53,60.5,20.0
63,29,135,200
64,65,197,200
64,130,150,200
64,164,282,200
64,101,119,200
64,49,44.1,20.0
64,105,127,200
64,14,246,200
64,15,277,200
64,177,238,200
64,180,220,200
64,25,103,200
64,126,219,200
64,63,204,200
65,128,273,200
65,99,290,200
65,198,261,200
65,103,211,200
65,199,111,200
65,77,117,200
65,110,298,200
65,115,122,200
65,85,157,200
65,54,293,200
65,183,120,200
65,71,52.3,20.0
65,59,191,200
65,126,110,200
65,181,272,200
66,164,144,200
66,107,205,200
66,141,160,200
66,113,63.0,20.0
66,19,195,200
66,153,283,200
66,58,241,200
67,64,208,200
67,162,249,200
67,164,261,200
67,37,197,200
67,134,110,200
67,71,43.1,20.0
67,116,277,200
67,102,184,200
67,127,144,200
68,33,31.4,20.0
68,70,181,200
68,7,123,200
68,173,169,200
68,50,169,200
68,52,176,200
68,119,214,200
68,62,214,200
69,192,288,200
69,97,181,200
69,2,252,200
69,9,44.5,20.0
69,138,230,200
69,175,115,200
69,51,105,200
69,149,215,200
69,158,283,200
69,181,238,200
70,65,212,200
70,9,205,200
70,45,194,200
70,115,165,200
70,105,162,200
70,119,186,200
70,184,187,200
70,26,275,200
70,59,133,200
70,126,270,200
71,8,151,200
71,2,221,200
71,91,136,200
71,84,217,200
71,26,146,200
72,0,300,200
72,195,189,200
72,168,233,200
72,174,181,200
72,178,291,200
72,115,299,200
72,149,30.6,20.0
72,152,169,200
72,26,154,200
72,27,135,200
72,95,122,200
73,1,175,200
73,3,250,200
73,37,151,200
73,135,182,200
73,108,136,200
73,42,234,200
73,76,268,200
73,141,248,200
73,142,255,200
73,177,144,200
73,118,172,200
73,125,222,200
73,31,102,200
74,73,234,200
74,11,48.3,20.0
74,141,291,200
74,50,251,200
74,83,283,200
74,184,276,200
74,61,185,200
74,31,283,200
75,176,295,200
75,42,150,200
75,155,182,200
75,108,190,200
76,97,130,200
76,19,265,200
76,29,149,200
77,129,259,200
77,178,177,200
77,123,258,200
77,110,205,200
77,135,111,200
78,5,117,200
78,134,106,200
78,103,233,200
78,8,108,200
78,140,208,200
78,40,172,200
78,151,38.4,20.0
78,88,46.3,20.0
78,58,41.0,20.0
78,123,274,200
78,28,103,200
78,197,260,200
79,37,226,200
79,43,227,200
79,54,226,200
79,125,148,200
79,69,279,200
79,95,111,200
80,160,179,200
80,65,65.5,20.0
80,2,221,200
80,133,265,200
80,167,289,200
80,72,258,200
80,169,259,200
80,59,297,200
81,185,137,200
81,186,176,200
81,99,180,200
81,150,269,200
81,119,264,200
82,162,246,200
82,69,261,200
82,198,53.7,20.0
82,136,159,200
82,197,105,200
82,12,243,200
82,21,49.8,20.0
82,153,252,200
82,187,128,200
82,92,205,200
82,61,144,200
82,190,159,200
82,31,118,200
83,64,292,200
83,4,287,200
83,135,210,200
83,72,298,200
83,9,291,200
83,42,263,200
83,189,113,200
83,170,194,200
83,23,224,200
83,106,217,200
84,129,194,200
84,34,216,200
84,40,238,200
84,92,136,200
84,171,122,200
84,60,146,200
84,177,174,200
84,59,117,200
84,156,146,200
85,96,177,200
85,196,273,200
85,107,256,200
85,79,209,200
85,146,269,200
85,179,239,200
