0,97,292.0,200.0
0,75,144.0,200.0
0,133,169.0,200.0
0,78,197.0,200.0
0,157,255.0,200.0
1,35,273.3,20.0
1,70,135.0,200.0
1,166,202.0,200.0
1,108,129.0,200.0
1,45,180.0,200.0
1,174,185.0,200.0
1,150,232.0,200.0
1,152,243.0,200.0
2,193,207.0,200.0
2,36,246.0,200.0
2,108,296.0,200.0
2,77,160.0,200.0
2,183,276.0,200.0
2,58,247.0,200.0
3,112,207.0,200.0
3,33,214.5,20.0
3,174,138.0,200.0
4,152,233.1,20.0
4,186,183.0,200.0
4,13,241.0,200.0
5,33,150.0,200.0
5,69,195.0,200.0
5,170,220.5,20.0
5,140,299.4,20.0
5,110,112.0,200.0
5,90,133.0,200.0
5,59,236.0,200.0
6,161,149.1,20.0
6,98,147.0,200.0
6,102,283.5,20.0
6,77,288.0,200.0
6,143,194.7,20.0
6,50,249.0,200.0
6,179,297.0,200.0
6,55,236.0,200.0
6,79,274.8,20.0
7,192,134.0,200.0
7,4,145.0,200.0
7,28,241.2,20.0
8,34,269.0,200.0
8,54,139.0,200.0
8,167,224.0,200.0
10,72,111.0,200.0
10,136,201.0,200.0
10,91,219.0,200.0
10,174,196.0,200.0
11,194,231.6,20.0
11,3,110.0,200.0
11,4,229.0,200.0
11,145,297.0,200.0
11,196,322.2,20.0
11,58,245.1,20.0
12,33,246.0,200.0
12,3,150.0,200.0
12,97,140.0,200.0
12,9,128.0,200.0
12,63,199.0,200.0
12,15,105.0,200.0
12,146,191.0,200.0
12,163,225.9,20.0
12,148,231.3,20.0
12,152,123.0,200.0
12,59,169.0,200.0
12,95,113.0,200.0
13,129,109.0,200.0
13,35,278.0,200.0
13,196,273.6,20.0
13,197,279.0,200.0
13,33,109.0,200.0
13,170,277.0,200.0
13,167,139.0,200.0
13,78,290.0,200.0
13,112,106.0,200.0
13,17,256.0,200.0
13,87,208.8,20.0
13,30,156.0,200.0
14,145,124.0,200.0
14,154,229.0,200.0
14,132,146.0,200.0
15,128,138.0,200.0
15,101,267.9,20.0
15,177,231.9,20.0
15,14,164.1,20.0
15,49,339.3,20.0
15,150,233.0,200.0
15,55,285.0,200.0
15,56,255.0,200.0
16,65,290.0,200.0
16,37,148.0,200.0
16,167,187.0,200.0
16,18,331.2,20.0
16,118,223.0,200.0
16,93,106.0,200.0
17,32,247.8,20.0
17,193,283.0,200.0
17,100,265.0,200.0
17,134,233.7,20.0
17,8,268.0,200.0
17,110,219.0,20.0
17,115,280.5,20.0
17,30,270.9,20.0
18,192,136.0,200.0
18,32,245.4,20.0
18,37,284.0,200.0
18,168,102.0,200.0
18,42,130.0,200.0
18,52,200.0,200.0
18,118,236.0,200.0
18,22,240.0,200.0
18,159,280.0,200.0
19,32,201.0,200.0
19,25,291.0,200.0
19,162,129.0,200.0
19,38,253.0,200.0
20,145,144.0,200.0
20,2,265.0,200.0
20,92,258.0,200.0
20,29,161.0,200.0
20,138,216.0,200.0
21,162,277.0,200.0
21,3,170.1,20.0
21,132,196.5,20.0
21,166,110.0,200.0
21,176,198.0,200.0
21,148,186.0,200.0
22,192,199.0,200.0
22,106,229.0,200.0
22,83,114.0,200.0
22,134,107.0,200.0
22,151,175.0,200.0
23,99,294.0,200.0
23,34,309.6,20.0
23,115,203.0,200.0
23,85,228.3,20.0
24,19,248.0,200.0
24,67,173.0,200.0
25,71,228.0,200.0
25,59,172.0,200.0
25,140,215.0,200.0
25,189,263.0,200.0
25,87,154.0,200.0
26,152,225.0,200.0
26,102,242.0,200.0
26,143,145.0,200.0
27,132,173.0,200.0
27,40,158.0,200.0
27,106,260.0,200.0
27,49,114.0,200.0
27,179,218.0,200.0
27,55,234.0,20.0
28,169,227.0,200.0
28,154,251.0,200.0
28,51,244.0,200.0
29,198,297.0,200.0
29,7,181.0,200.0
29,42,284.7,20.0
29,71,120.0,200.0
29,79,214.0,200.0
29,148,212.0,200.0
29,86,257.7,20.0
29,122,213.3,20.0
29,61,204.0,200.0
29,62,272.7,20.0
30,33,297.0,200.0
30,3,257.0,200.0
30,69,198.3,20.0
30,193,287.0,200.0
30,43,182.7,20.0
30,44,187.0,200.0
30,174,129.0,200.0
30,184,226.8,20.0
30,90,202.0,200.0
30,125,141.0,200.0
30,62,186.0,200.0
31,33,271.0,200.0
31,155,259.0,200.0
31,15,238.0,200.0
31,180,252.9,20.0
31,117,155.0,200.0
31,123,272.0,200.0
32,168,214.8,20.0
32,161,183.0,200.0
32,29,157.0,200.0
32,111,218.0,200.0
33,36,197.0,200.0
33,195,211.5,20.0
33,100,144.0,200.0
33,7,128.0,200.0
34,161,224.0,200.0
34,147,144.0,200.0
34,37,120.0,200.0
34,77,213.6,20.0
35,81,328.8,20.0
35,39,214.0,200.0
36,152,230.0,200.0
36,168,215.0,200.0
36,153,238.2,20.0
37,99,244.0,200.0
37,27,237.6,20.0
37,109,284.0,200.0
37,14,149.0,200.0
37,151,329.7,20.0
38,98,160.0,200.0
38,135,297.0,200.0
38,50,202.0,200.0
38,182,183.0,200.0
38,152,266.0,200.0
38,92,104.0,200.0
38,158,160.0,200.0
39,144,120.0,200.0
39,112,216.0,20.0
39,170,259.0,200.0
39,27,261.0,200.0
39,181,135.0,200.0
40,170,247.0,200.0
40,16,145.0,200.0
40,180,215.0,200.0
40,86,280.8,20.0
40,89,270.0,200.0
40,58,230.1,20.0
41,113,177.0,200.0
41,3,205.8,20.0
41,166,264.3,20.0
42,193,130.0,200.0
42,196,197.0,200.0
42,135,158.0,200.0
42,139,117.0,200.0
42,17,234.9,20.0
42,51,141.0,200.0
42,39,176.0,200.0
43,194,153.0,200.0
43,6,165.0,200.0
43,105,258.0,200.0
43,75,289.0,200.0
43,78,246.9,20.0
43,115,225.0,200.0
43,53,241.0,200.0
43,73,242.1,20.0
44,169,193.0,200.0
44,90,254.0,200.0
44,115,148.0,200.0
44,36,119.0,200.0
